,job_title,job_company,job_location,job_seniority,job_category,job_employment_type,job_salary_range_from,job_salary_range_to,job_salary_type,job_details_url,job_description,job_requirements
0,"Data Engineer, Modeling & Onboarding",EYEOTA PTE. LTD.,East,Middle Management,Information Technology,Full Time,"$8,000","$15,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-modeling-onboarding-eyeota-1bff565c5baa88783a0f179db8b9058a,"<p>Eyeota is looking for an exceptional Data Engineer who can contribute to building a world-class big data engineering stack that will be used to fuel our Machine Learning product pipeline. This person will be contributing to the architecture, operation, and enhancement of:</p><ol> 	<li> Our petabyte-scale data platform with a key focus on finding solutions that can support the Machine Learning product roadmap. This platform ingests terabytes of data daily which need to be made available to a variety of Machine Learning use cases.</li> 	<li>Our bespoke Machine Learning pipelines. This will also provide opportunities to contribute to the prototyping, building, and deployment of Machine Learning models.</li> </ol><p>The candidate should have significant experience in developing and operating a modern data pipeline platform and should have a keen interest in Machine Learning and Data Science</p>","<p><strong>You:</strong></p><ul> 	<li>Minimum 4 years</li> 	<li>Experience working with petabyte-scale data</li> 	<li>Experience architecting, developing, and operating data warehouses, big data analytics platforms, and high-velocity data pipelines</li> 	<li>Exposure to modern Big Data tech: Cassandra/Scylla, Kafka, Ceph, the Hadoop Stack, Spark, Flume, Hive, Druid etc… while at the same time understanding that certain problems may require completely novel solutions</li> 	<li>Exposure to one or more modern ML tech stacks: Spark ML-Lib, Tensorflow, Keras, GCP ML Stack, AWS Sagemaker</li> 	<li>Deep technical understanding of Golang and/or Java</li> 	<li>Production experience with Python is a plus</li> 	<li>Exposure to configuration management tools such as Ansible or Salt</li> 	<li>Exposure to IAAS platforms such as AWS, GCP, Azure…</li> 	<li>Strong buyer of Agile/Lean values</li> 	<li>Experience with supporting and troubleshooting large systems</li> </ul>"
0,Data Engineer (Python / Central),PEOPLE PROFILERS PTE. LTD.,Central,Junior Executive,Information Technology,Permanent,"$4,000","$6,000",Monthly,https://www.mycareersfuture.sg/job/data-engineer-people-profilers-c751566bb80319a39400f1f21ffd396b,"<ul>   <li><strong>Join a fast-expanding and highly-specialised tech company</strong></li>   <li><strong>Good exposure in data analytics projects</strong></li>   <li><strong>Central location</strong></li>   <li><strong>Great company culture &amp; working environment</strong></li>  </ul><p> </p><p><strong>Requirements</strong></p><ul>   <li>Make enhancements to data collection, structure &amp; delivery</li>   <li>Use automated methods for data compilation</li>   <li>Build robust batch &amp; streaming pipelines</li>   <li>Write clear and high-quality code (including in Python)</li>   <li>Work well in a team</li>  </ul>","<p><strong>Requirements</strong></p><ul>   <li>Degree in a technical/quantitative discipline e.g. Mathematics/Computer Science</li>   <li>Ideally at least 1 year of relevant experience</li>   <li><strong>Experience in Python programming, web crawling</strong></li>   <li>Knowledge of AWS platforms</li>  </ul><p> </p><ul>   <li>Helpful:</li>  </ul><p>-Familiarity with ETL design &amp; database management</p><p>-Familiarity with NoSQL database</p><p>-Knowledge of machine learning techniques</p><p> </p><p>Successful candidates can expect a very competitive salary package with comprehensive benefits. Interested applicants may wish to email your resume in a detailed Word format to <strong>ruth.gan@peopleprofilers.com. Please include last drawn and expected salaries and notice period.</strong></p><p>We regret that only shortlisted candidates will be notified.</p><p> </p><p><strong>Gan Huiru  Recruitment Consultant </strong></p><p><strong>Tel: +65 6594 9897 Fax +65 6835 7890 </strong></p><p> Address: 100 Beach Road #33-06 Shaw Tower Singapore 189702</p><p>Email: ruth.gan@peopleprofilers.com</p><p>EA License Number: 02C4944</p><p>Registration Number: R1768917</p>"
0,Senior Engineer  /  Engineer - Data Management,INFINEON TECHNOLOGIES ASIA PACIFIC PTE LTD,Central,Executive,Engineering ...,Permanent ...,"$3,000","$6,000",Monthly,https://www.mycareersfuture.sg/job/senior-engineer-engineer-data-management-infineon-technologies-asia-pacific-3403f6d4103cc4c5d37c0675be210fbc,"<p>You are responsible to support the automated / productivity projects which are relevant to Automated Test Equipment (ATE), and improve data handling towards automation.</p><p>In your new role you will:</p><ul> 	<li><strong>Support automated / productivity projects</strong> relevant with Automated Test Equipment (ATE) &amp; <strong>data handling</strong></li> 	<li><strong>Improve data clarity</strong> with scripting towards yield improvement</li> 	<li><strong>Drive &amp; improve data relevant KPI</strong> (data quality, process time) towards data automation</li> 	<li>Responsible for <strong>production of automated computer hardware and software</strong> for test equipment</li> 	<li><strong>I</strong><strong>nstall and configure, investigate, diagnose</strong> and solve ATE computer software and hardware issues</li> </ul>","<p>You are best equipped for this task if you have:</p><ul> 	<li>Bachelor's Degree in Engineering / Information Technology</li> 	<li>Good knowledge on <strong>computer hardware, and standard application support</strong></li> 	<li>Good <strong>communication &amp; analytical </strong>problem-solving skills</li> 	<li>Previous experience in the<strong> semiconductor testing field</strong> will be advantageous</li> 	<li>Candidate must be comfortable working on both <strong>Windows and Linux environmen</strong><strong>t</strong></li> 	<li>Good Understanding of Programming / Query languages / Visualisation software such as <strong>Python,Perl, Javascript, C / C++, SQL,Tableau</strong></li> </ul><p>Please apply via https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/32237-Senior-Engineer---Engineer-Data-Management/ </p>"
0,Lead Electrical Engineer (Data Centre),PM ASIA PROJECT SERVICES PTE. LTD.,West,Senior Executive,Engineering,Permanent ...,"$7,500","$11,000",Monthly,https://www.mycareersfuture.sg/job/lead-electrical-engineer-pm-asia-project-services-670e2d8df5923f0e81e3b39995f7038f,"<p><strong>Overview:</strong></p><ul> 	<li>Lead the <strong>Electrical Design</strong> of large scale, high end industrial facilities. </li> 	<li>Have knowledge and experience in designing Electrical systems for Data Centres, including Medium Voltage, Low Voltage Power Systems, Emergency Power Systems, ELV’s (CCTV, Interlocks, Fire Alarm, Power Monitoring System)</li> 	<li>Work in a multi-disciplinary design office environment for global clients.</li> 	<li>Display a personal commitment to safety, hold safety as a core value and provide safety leadership in the performance of all work activities</li> 	<li>Be quality focussed, producing well engineered designs to the highest standards in an ISO9000 Quality System environment</li> </ul><p> </p>","<ul> 	<li>Degree in Electrical Engineering, Chartered Engineer preferred</li> 	<li>At least 10 years’ of experience of relevant experience </li> 	<li>Experience within the Data Centre/ Pharmaceutical / Food &amp; Nutriton industry preferred</li> </ul>"
0,Big Data Engineer (287102),SIEMENS PTE. LTD.,Central,Professional ...,Information Technology,Permanent ...,"$4,000","$7,000",Monthly,https://www.mycareersfuture.sg/job/big-data-engineer-siemens-b60dbaf7939bcf609cb9866708a184ac,"<p><strong>What are my responsibilities?</strong></p><ul> 	<li>Responsible for the integration of large, structured and unstructured data volumes into the existing cloud platforms</li> 	<li>Development of scalable end-to-end data pipelines for batch and stream processing</li> 	<li>Execution of the data integration activities (ETL /ELT) for populating the data lake and integrating diverse data sources</li> 	<li>Execution an further development of the physical implementation of the logical data model into a physical implementation in the data lake</li> 	<li>Implementation of solutions for reference data and master data management within the context of the mobility data business</li> 	<li>Execution of data quality measurements and implementation of data quality improvement</li> </ul>","<p><strong>What do I need to qualify for this job?</strong></p><ul> 	<li>University degree in an appropriate area (e.g.informatics)</li> 	<li>At least 2 years of relevant work experience</li> 	<li>Experience with modern big data technologies like Hadoop, MapReduce, Kafka, Hive, Presto, Spark, etc.</li> 	<li>Experience with cloud solutions like AWS</li> 	<li>Experience with programming languages like SQL, Scala, Python, Java</li> 	<li>Experience with enterprise application integration</li> </ul>"
0,High-Performance Data Engineer,NIOMETRICS (PTE.) LTD.,East,Professional,Information Technology,Permanent,"$5,500","$11,000",Monthly,https://www.mycareersfuture.sg/job/high-performance-data-engineer-niometrics-66d8658e3e2ccf132df50b9b94f43931,"<p><strong>WHAT WE DO</strong></p><p>We invite you to be part of our ambitious, close-knit team creating systems for large customers who need to crunch through Tbps of data in real-time. Our approach is relentless performance-oriented software engineering vs. server sprawl in our customers' datacentres.</p><p>You will use the latest high-end hardware and continuously devise ways to push the envelope of software performance.</p><p>We build in-house systems if we must. We had to for indexing 1M 60-column rows/s, for aggregating high throughput event streams over hundreds of combinations of dimensions, and for pattern matching 5M patterns at 100Gb/s per 2RU. We use these to solve real customer problems.</p><p>You will experiment wildly. For example we implemented network monitoring using a GPU, and we tested 4-socket machines with 2T RAM. Our current favourite platform is a 2-socket system with E5-2699v4 CPUs (88 lcores in total), 4x40Gbps NICs and 1T RAM, which we use to process 160Gbps.</p><p>You will help us build a successful software platform for the long run. We invest a lot in flexibility, such as with our extensible rule engine and declarative aggregation system that empowers our analysts and helps us minimise the C code we have to write for supporting disparate use-cases.</p><p>We know the devil is in the details. You will improve performance through better memory allocation systems and better data structures, all while ensuring that they are integrated with Address Sanitizer and fully tested using unit tests and end-to-end regression tests.</p><p>We work end-to-end. You will implement data engineering solutions that are both efficient and secure for handling events from 500 million users, and to extract insight without leaking individual information.</p><p>We want to show off. To attract the best programmers we plan to showcase our technology. You can be part of our effort to open-source interesting pieces of our technology stack.</p><p> </p><p><strong>YOUR ROLE AS HIGH-PERFORMANCE DATA ENGINEER</strong></p><p>As a High-Performance Data Engineer, you will create and maintain tools, mainly in C, for crunching large amounts of data in files or streams.</p><p>You will have to think both big, in terms of overall architecture, and small, in terms of low-level optimisations, to deliver solutions that are reusable, and match the performance of the best hardware.</p><p>Every capability you add directly translates to new offerings made possible. Every percent of performance improvement directly translates to large cost savings. At the same time, the correctness and reliability of your work will be the cornerstone to our customers’ trust.</p>",<p><strong>WHAT WE VALUE</strong></p><ul>   <li>Bachelor’s or Higher Degree in Computer Science or equivalent</li>   <li>Software craftsmanship</li>   <li>Attention to reliability and successful delivery</li>   <li>Experience with large C code bases and high-performance C programming</li>   <li>Familiarity with shared memory data structures and parallel algorithms</li>   <li>Proficiency with Linux system &amp; development tools</li>  </ul>
0,Data Center (System) Engineer,CAPITA PTE. LTD.,Islandwide,Junior Executive,Information Technology,Contract ...,"$2,500","$3,000",Monthly,https://www.mycareersfuture.sg/job/data-center-engineer-capita-55edf1efb48a58087f2beab5fe483a24,"<p>​<strong>Responsibility </strong></p><ul>   <li>Monitoring of ESX, OS</li>   <li>Batch Monitoring</li>   <li>Service Request Execution</li>   <li>Coordinate with Appointed vendor for Offsite tape archival</li>   <li>Restoration of VM/s</li>   <li>Batch execution and monitoring, batch output &amp; event handling, batch incident identification, escalation &amp; reporting</li>   <li>Tape backups, media handling, tape library operations and off-site storage</li>   <li>Server health checks</li>   <li>Start-up, shutdown, reboot/restart systems &amp; services</li>   <li>Generate daily/ weekly/ monthly/ yearly/ ad-hoc reports and dispatch reports to users &amp; customers</li>   <li>Adhere to all operational &amp; physical security procedures</li>   <li>Provide operational support during DR Exercises at DR sites</li>   <li>Work towards acceptable audit rating</li>  </ul>","<p><strong>Requirements:</strong></p><ul>   <li>Minimum 1 year of experience in Data Center</li>   <li>Experience in monitoring of servers and network</li>   <li>Tape management, facility checks</li>  </ul><p>Interested candidates, please click the Äpply Now"" below<br> Only shortlisted applicants will be notified by our consultants.</p><p> </p><p>CAPITA PTE LTD | EA License No : 08C2893<br> Tan Chin Yin | REG No : R1762272</p>"
0,Data Development Engineer,Company Undisclosed,Central,Professional,Banking and Finance,Full Time,"$6,000","$8,000",Monthly,https://www.mycareersfuture.sg/job/data-development-engineer-38aad66c1a08506f4012e0c235d5b40c,"<p>WorldQuant develops and deploys systematic financial strategies across a variety of asset classes and global markets. We seek to produce high-quality predictive signals (Alphas) through our proprietary research platform to employ financial strategies focused on exploiting market inefficiencies. Our teams work collaboratively to drive the production of Alphas and financial strategies – the foundation of a sustainable, global investment platform.</p><p> </p><p>Technologists at WorldQuant research, design, code, test and deploy projects while working collaboratively with researchers and portfolio managers. Our environment is relaxed yet intellectually intense. Our teams are lean and agile, which means rapid prototyping of products with immediate user feedback. We seek people who think in code, aspire to solve undiscovered computer science challenges and are motivated by being around like-minded people. In fact, of the 600 employees globally, approximately 500 of them code on a daily basis.</p><p> </p><p>WorldQuant’s success is built on a culture that pairs academic sensibility with accountability for results. Employees are encouraged to think openly about problems, balancing intellectualism and practicality. Great ideas come from anyone, anywhere. Employees are encouraged to challenge conventional thinking and possess a mindset of continuous improvement. That’s a key ingredient in remaining a leader in any industry.   </p><p> </p><p>Our goal is to hire the best and the brightest. We value intellectual horsepower first and foremost, and people who demonstrate an exceptional talent. There is no roadmap to future success, so we need people who can help us create it. Our collective intelligence will drive us there.</p><p> </p><p><strong>The Role:</strong> In this role, candidate will implement and maintain software towards creation of new datasets. Data sets will be consumed internally by researchers and utilized by internal quantitative models. Candidate will design efficient algorithms for collection, analysis, processing and filtering of data.</p><p> </p><ul> 	<li>Work with the global team in designing and implementing data retrieval software for various data sets</li> 	<li>Implement the rules and procedures that ensure integrity in data sets</li> 	<li>Collect and analyze statistics on market data applications and devise approaches to improve the relevant processes</li> 	<li>Develop and enhance monitoring tools to detect various types of errors in data</li> </ul>","<p><strong>What You’ll Bring:</strong></p><p> </p><ul> 	<li>Background in Computer Science, Engineering, Math or Physics, with minimum Bachelor’s degree. Proof of good academic record (such as GPA and other relevant test scores)</li> 	<li>Effective problem-solving skills both independently and as member of a team</li> 	<li>Good communication skills: must be fluent in English, spoken and written</li> 	<li>Experience working under Linux environment, familiar with vi or emacs for editing files</li> 	<li>Interested in applying technology to real world situation, comfortable working in fast paced work environment, detail oriented and capable performing tasks under time pressure</li> 	<li>Experience with programming in C/C++, familiar with common algorithms and data structures (binary tree, sorting, etc), Object Oriented programming and design patterns. Familiarity with compilers, debuggers under Linux (gcc, g++, gdb).</li> 	<li>Experience with scripting languages, such as Perl, Python, and shell scripting</li> 	<li>Knowledge of basic statistics/probability, familiar with concepts such as correlation, standard deviation and how to compute</li> 	<li>Familiarity with databases (such as MySQL)</li> </ul>"
0,MCT Big Data Engineer,Company Undisclosed,North,Non-executive,Engineering ...,Permanent ...,"$3,400","$6,800",Monthly,https://www.mycareersfuture.sg/job/mct-big-data-engineer-d7f534d77330aac893279fc384dca2bd,"<p>Do you have a broad theoretical and practical understanding of data engineering and data science? Can you wrangle large scale multidimensional data effectively? Are you always curious to learn something new? Do you love to solve engineering puzzles and optimize complex systems? Can you translate an idea in to an algorithm and make it into a product with quality and scalability in mind? Are you looking for window to the world ?</p><p> </p><p>If so, you may be a great candidate for an Manufacturing Central Team (MCT) Data Engineer position at company, a global, Fortune 500 leader in the semiconductor industry. This position will be based in Singapore.</p><p> </p><p>As an MCT Data Engineer at company, you will:</p><p> </p><p>* Work with an international team of data scientists, data engineers, software engineers, process and equipment engineers, process integration engineers, yield enhancement engineers, R&amp;D, etc. in a collaborative manner to develop new data science solutions that improve quality, improve yield, reduce deviations, improve manufacturing cycle time, reduce cost, extend manufacturing capabilities, etc.</p><p>* Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments (DOE), visualization, etc. to discover insightful patterns in semiconductor manufacturing data</p><p>* Work on projects and develop solutions that would be of high impact to various areas at all manufacturing fabs</p><p>* Deliver polished presentations of data acquisition, data flow, data preparation and data presentation layer to internal customers and leaders to inform business strategy, streamline operations, and execute to revenue goals</p><p>* In short, be a full-stack data engineer who can take an idea, access and prepare necessary data, work with data scientists to create machine learning models, develop it to an application with intuitive user interface, integrate with any pre-existing systems, demonstrate successful use cases and wins, etc.</p><p> </p><p>Responsibilities and Tasks include, but not limited to:</p><p> </p><p>* Understanding business needs and strategy to develop data science solutions</p><p>* Collaborating with other data engineers and business process experts to access existing data in data warehouse and big data environments</p><p>* Developing new or enhancing prior data acquisition and ETL pipelines from various sources into big data ecosystem.</p><p>* Preparing data for machine learning using appropriate steps and methods, which may include data cleaning, transformation, augmentation, enrichment, sampling, etc.</p><p>* Working with various scientific data such as equipment sensor data and logs, image and various types of signals, manufacturing process data, etc. to extract meaningful information for analytics</p><p>* Creating intuitive user interface for interactive data visualization to explain insights from data</p><p>* Preparing and delivering powerful presentations with rich data visualizations and meaningful business conclusions</p><p>* Documenting the train of thoughts used to design and implement solutions along with managed source code</p><p>* Traveling and participating in various internal forums for strategy building and to build solutions in collaboration with various manufacturing sites</p>","<p>Qualifications and Experience:</p><p>* B.S degree or M.S. degree with 2 years’ experience in Computer Engineering, Industrial Engineering, or any other discipline with extensive programming or machine learning work </p><p>* Minimum 2 years of experience working in big data and data science projects and teams</p><p>* Extensive experience with Java, Scala, Python in Hadoop ecosystem (Spark, Hive, HBase, etc.) is a must</p><p>* Extensive experience with at least one relational databases (MS SQL, Oracle, MySQL, Teradata, etc.) is a must</p><p>* Experience with building analytical web applications and data visualization technologies (Django, Javascript, Bootstrap, D3, etc.) is a plus</p><p>* Good grasp of statistical and scientific programming packages in Python, R, etc.</p><p>* Good grasp of data science concepts with emphasis on machine learning techniques is a plus</p><p>* Experience with image processing (OpenCV, Python PIL, scikit-image, etc.) is a plus</p><p>* Proficiency with collaborative source code management and documentation tools. (GIT, JIRA, Confluence, etc.)</p><p>* Strong communication skills (written, verbal and presentation)</p><p>* Willing to do international travel</p>"
0,IT - BIG DATA ENGINEER,Company Undisclosed,North,Non-executive,Engineering ...,Permanent ...,"$3,400","$6,800",Monthly,https://www.mycareersfuture.sg/job/-big-data-engineer-8e55a4d0f381865a40d9d1930e36d367,"<p>Responsibilities:</p><p>Be part of a DevOps team that design, build and maintain innovative Smart Manufacturing solutions and Big Data platform.</p><p><br> Participate in Agile development lifecycle for software &amp; solution related to Smart Manufacturing and Big Data platform.</p><p> </p><p>Work with Data Science within company to develop, automate and maintain reliable data analytic and mining solutions for Smart Manufacturing and Big Data platform.</p><p><br> Ability to assess current IT environments and make recommendations to increase capacity needs.</p><p><br> Communicate, collaborate and coordinate on Smart Manufacturing and Big Data related activities to various level of stakeholders and senior management.</p>","<p>Requirements:</p><p>Bachelor’s or Master’s degree Computer Science, Electrical &amp; Electronics/Computer/Software Engineering, Information Systems or related fields.</p><p> </p><p>Fresh graduates are welcome to apply and for those with good understanding and hands-on experience in the following areas will be advantageous.</p><p> </p><p><br> Hadoop based technologies such as HDFS, MapReduce, Hive, MongoDB, HBase, Spark etc.</p><p><br> Data warehousing solutions and latest (NoSQL) database technologies.</p><p><br> Programming or scripting languages like Java, Linux, Matlab, C#/C++, Python, Perl and/or R on Linux/Windows platforms.</p><p><br> Big Data visualization and reporting software like Tableau. </p><p>ETL/BI solutions using Microsoft SSIS, Informatica or having DB programming experience (TSQL, PLSQL).</p><p> </p><p><br> Effective oral and written communication with strong analytical, problem solving, multitasking and project management skills are essential on the job.</p>"
0,MCT Big Data Senior Engineer,Company Undisclosed,North,Non-executive,Engineering ...,Permanent ...,"$5,000","$10,000",Monthly,https://www.mycareersfuture.sg/job/mct-big-data-senior-engineer-a6442261f905654e89c7c81a0633461f,"<p>Do you have a broad theoretical and practical understanding of data engineering and data science? Can you wrangle large scale multidimensional data effectively? Are you always curious to learn something new? Do you love to solve engineering puzzles and optimize complex systems? Can you translate an idea in to an algorithm and make it into a product with quality and scalability in mind? Are you looking for window to the world ?</p><p> </p><p>If so, you may be a great candidate for an Manufacturing Central Team (MCT) Data Engineer position at company, a global, Fortune 500 leader in the semiconductor industry. This position will be based in Singapore.</p><p> </p><p>As an MCT Data Engineer at company, you will:</p><p> </p><p>* Work with an international team of data scientists, data engineers, software engineers, process and equipment engineers, process integration engineers, yield enhancement engineers, R&amp;D, etc. in a collaborative manner to develop new data science solutions that improve quality, improve yield, reduce deviations, improve manufacturing cycle time, reduce cost, extend manufacturing capabilities, etc.</p><p>* Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments (DOE), visualization, etc. to discover insightful patterns in semiconductor manufacturing data</p><p>* Work on projects and develop solutions that would be of high impact to various areas at all manufacturing fabs</p><p>* Deliver polished presentations of data acquisition, data flow, data preparation and data presentation layer to internal customers and leaders to inform business strategy, streamline operations, and execute to revenue goals</p><p>* In short, be a full-stack data engineer who can take an idea, access and prepare necessary data, work with data scientists to create machine learning models, develop it to an application with intuitive user interface, integrate with any pre-existing systems, demonstrate successful use cases and wins, etc.</p><p> </p><p>Responsibilities and Tasks include, but not limited to:</p><p> </p><p>* Understanding business needs and strategy to develop data science solutions</p><p>* Collaborating with other data engineers and business process experts to access existing data in data warehouse and big data environments</p><p>* Developing new or enhancing prior data acquisition and ETL pipelines from various sources into big data ecosystem.</p><p>* Preparing data for machine learning using appropriate steps and methods, which may include data cleaning, transformation, augmentation, enrichment, sampling, etc.</p><p>* Working with various scientific data such as equipment sensor data and logs, image and various types of signals, manufacturing process data, etc. to extract meaningful information for analytics</p><p>* Creating intuitive user interface for interactive data visualization to explain insights from data</p><p>* Preparing and delivering powerful presentations with rich data visualizations and meaningful business conclusions</p><p>* Documenting the train of thoughts used to design and implement solutions along with managed source code</p><p>* Traveling and participating in various internal forums for strategy building and to build solutions in collaboration with various manufacturing sites</p>","<p>Qualifications and Experience:</p><p>* B.S degree or M.S. degree with 2 years’ experience in Computer Engineering, Industrial Engineering, or any other discipline with extensive programming or machine learning work </p><p>* Minimum 2 years of experience working in big data and data science projects and teams</p><p>* Extensive experience with Java, Scala, Python in Hadoop ecosystem (Spark, Hive, HBase, etc.) is a must</p><p>* Extensive experience with at least one relational databases (MS SQL, Oracle, MySQL, Teradata, etc.) is a must</p><p>* Experience with building analytical web applications and data visualization technologies (Django, Javascript, Bootstrap, D3, etc.) is a plus</p><p>* Good grasp of statistical and scientific programming packages in Python, R, etc.</p><p>* Good grasp of data science concepts with emphasis on machine learning techniques is a plus</p><p>* Experience with image processing (OpenCV, Python PIL, scikit-image, etc.) is a plus</p><p>* Proficiency with collaborative source code management and documentation tools. (GIT, JIRA, Confluence, etc.)</p><p>* Strong communication skills (written, verbal and presentation)</p><p>* Willing to do international travel</p>"
0,MCT QE Engineer (Data Specialist),Company Undisclosed,North,Non-executive,Engineering ...,Permanent ...,"$4,000","$8,000",Monthly,https://www.mycareersfuture.sg/job/mct-qe-engineer-8904f86cd01b51bb85ec6a26fa44e23b,"<p>Responsibilities<br> •As a Manufacturing Central Team Quality Engineer at company, you will be a member of the worldwide Quality Team responsible for QDRs, reducing variation and deviations for all company's Fabs.<br> •Specific to your role as Data Specialist, your work will encompass the responsibilities of an architect, a designer and a developer/administrator. You need to have an in-depth understanding of database and structure and use those skills and knowledge to maintain their stability and reliability.<br> •You will work with SMEs to identify their needs and to design and implement reporting dashboard and data structure to meet their requirements for quality improvement; your work will also extend to recommend improvements to meet the demands of swiftly changing interface technology; you will also be in charge of performing backups procedures to protect the data.</p>","<p>Requirements:<br> •A Computer Science degree or related disciplines.<br> •A solid and wide-reaching foundation in programming and database structures is required. (SQL, Perl, C++, PHP)<br> •A good knowledge of Tableau or related software that able to present data in a meaningful manner to enable SMEs to perform analysis.<br> •In addition to possessing technical know-how and being communication savvy, data specialists must also be creative problem solvers</p>"
0,Senior Data Engineer,KPLER PTE. LTD.,Central,Senior Executive,Information Technology,Full Time,"$7,000","$10,000",Monthly,https://www.mycareersfuture.sg/job/senior-data-engineer-kpler-dedd2bb8800198d1af9afdc64ca90870,"<p><strong>Who are we ?</strong></p><p> </p><p>Kpler is an intelligence company providing transparency solutions in energy markets. We develop proprietary technologies that systematically aggregate data from hundreds of sources ranging from logistical and commercial, to governmental and shipping databases. By connecting the dots across fragmented information landscapes, we are able to provide our clients with unique, real-time market coverage.</p><p> </p><p>We rely on intelligent people to build intelligent software. Our team is composed of individuals of various backgrounds, with diversified skill sets and international experiences. Our clients are players across the energy market spectrum, with offices from Houston to Singapore.</p><p> </p><p><strong>Role Purpose</strong></p><p> </p><p>We are looking for a <strong>Senior Data Engineer</strong> to join our software engineering team in Singapore to work on our <strong>data pipelines</strong> (collect, manage, data lake storage), <strong>data algorithms</strong> (based on either business rules, constraint programming, ML, etc.) and be a <strong>technical referent</strong> in <strong>Python and/or Scala</strong>.</p><p>Our future team member will have a <strong>good understanding</strong> of <strong>data collection</strong> and <strong>management of complex B2B business rules</strong>. Also, you will take <strong>ownership of large features</strong> from technical design through completion.</p><p>At Kpler, the Senior Data Engineer is at the centre of our research delivery and will have a key role in <strong>defining architecture, helping identify and implement areas for improvement</strong> within our data methodologies and technologies used.</p><p>Based in Singapore, you will also interact with the Paris engineering team; being able to communicate efficiently in <strong>English</strong> (<strong>mandatory</strong>, we have more than 15 nationalities at Kpler!) and <strong>work with remote team members</strong> is key.</p><p> </p><p><strong>Also, you will:</strong></p><ul>  <li><strong>Coach</strong> and work on <strong>code review</strong> with more junior engineers</li>  <li>Ensure integrity of data through creative, robust and sustainable <strong>quality control methods</strong></li>  <li>Participate in <strong>operations/support</strong> of the real-time platforms</li>  <li>Participate in <strong>defining coding standards, specifications and development processes</strong></li>  <li>Translating technical concepts to/from non-technical language</li> </ul>","<p><strong>Knowledge &amp; Experience</strong><br>  </p><p><strong>Must Have</strong></p><p> </p><ul> 	<li>At least <strong>5 years of experience</strong> in similar roles working <strong>Python and/or Scala</strong> and cloud infrastructure (<strong>Amazon AWS</strong>) on linux servers</li> 	<li>Experience with <strong>SQL</strong> (PostgreSQL or equivalent)</li> 	<li>Proficiency developing <strong>automated unit</strong> and <strong>integration tests</strong> and <strong>continuous integration</strong></li> 	<li> 	<p>Ability to <strong>learn quickly</strong> and <strong>deliver high quality code</strong> in a fast-paced, dynamic team environment</p> 	</li> </ul><p> </p><p><strong>Nice to have</strong></p><p> </p><ul> 	<li>Knowledge of <strong>SqlAlchemy, Scala Play2, ElasticSearch, Heroku</strong></li> 	<li>Experience of <strong>data management lifecycles</strong> (collection, cataloguing, ETL design)</li> 	<li>Experience with <strong>geographic information systems</strong> (PostGIS for instance)</li> 	<li>Experience of <strong>LEAN methodologies and approaches to process optimisation</strong></li> </ul>"
